timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1737477899992,144,-7-1,200,OK,Thread Group 1-9,text,true,,4469,741,3,3,https://betamg.ghtcorptest.com/(S(rcsjpynenoxd4ioig4wmx4mx))/Default_new.aspx,144,0,0
1737477900098,117,-141,200,OK,Thread Group 1-10,text,true,,1654,716,3,3,https://betamg.ghtcorptest.com/Images/Menu/Products.svg,117,0,0
1737477900101,143,-31,200,OK,Thread Group 1-8,text,true,,2562,774,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/logo_WF_vertical_Login.svg,143,0,0
1737477900215,125,-140,200,OK,Thread Group 1-10,text,true,,2310,718,3,3,https://betamg.ghtcorptest.com/Images/Menu/Accounting.svg,125,0,0
1737477900244,151,-29,200,OK,Thread Group 1-8,text,true,,22569,739,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Regular.woff2,132,0,0
1737477900136,315,-8,200,OK,Thread Group 1-9,text,true,,4872,1482,3,3,https://betamg.ghtcorptest.com/(S(yx2xa30xzxrbi3xbtndyq2dr))/Default_new.aspx,151,0,0
1737477900136,151,-8-0,302,Found,Thread Group 1-9,text,true,,394,741,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Default_new.aspx,151,0,0
1737477900288,163,-8-1,200,OK,Thread Group 1-9,text,true,,4478,741,3,3,https://betamg.ghtcorptest.com/(S(yx2xa30xzxrbi3xbtndyq2dr))/Default_new.aspx,163,0,0
1737477900341,144,-139,200,OK,Thread Group 1-10,text,true,,2947,716,3,3,https://betamg.ghtcorptest.com/Images/Menu/Shipping.svg,144,0,0
1737477900395,153,-32,200,OK,Thread Group 1-8,text,true,,21405,736,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,129,0,0
1737477900451,127,-23,200,OK,Thread Group 1-9,text,true,,6361,723,3,3,https://betamg.ghtcorptest.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKEbM4CcK6YN3Y2s8CE2ULgcbSVqC31bHjEP2L8DSSlh_QTlUQ2&t=638562564440000000,126,0,0
1737477900486,144,-137,200,OK,Thread Group 1-10,text,true,,23425,746,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-RegularUpright.woff2,130,0,0
1737477900548,163,-33,200,OK,Thread Group 1-8,text,true,,22545,740,3,3,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,158,0,0
1737477898840,1867,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-8,,true,,94612,9628,3,3,null,1511,5,0
1737477900578,139,-24,200,OK,Thread Group 1-9,text,true,,1331,723,2,2,https://betamg.ghtcorptest.com/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYuyzGPf4rnk4f6YwXlmKuiSf5lZ1EMgz7TQqHJ6d30qXGFXUZg2&t=638562564440000000,139,0,0
1737477900630,134,-142,200,OK,Thread Group 1-10,text,true,,2519,715,2,2,https://betamg.ghtcorptest.com/Images/Menu/Reports.svg,134,0,0
1737477900717,146,-26,200,OK,Thread Group 1-9,text,true,,2092,760,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/password.svg,146,0,0
1737477900765,126,-143,200,OK,Thread Group 1-10,text,true,,1799,717,2,2,https://betamg.ghtcorptest.com/Images/Menu/Dashboard.svg,126,0,0
1737477895522,5352,,200,"Number of samples in transaction : 30, number of failing samples : 0",Thread Group 1-10,,true,,91550,28403,2,2,null,4463,17,299
1737477900864,127,-28,200,OK,Thread Group 1-9,text,true,,3129,757,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/byght.svg,127,0,0
1737477900992,122,-27,200,OK,Thread Group 1-9,text,true,,2896,758,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/person.svg,121,0,0
1737477900892,292,-7,200,OK,Thread Group 1-10,text,true,,4869,1436,2,2,https://betamg.ghtcorptest.com/(S(uu3vupzu4aga5f1ickgeulwo))/Default_new.aspx,133,0,0
1737477900892,133,-7-0,302,Found,Thread Group 1-10,text,true,,394,695,2,2,https://betamg.ghtcorptest.com/,133,0,0
1737477901025,159,-7-1,200,OK,Thread Group 1-10,text,true,,4475,741,2,2,https://betamg.ghtcorptest.com/(S(uu3vupzu4aga5f1ickgeulwo))/Default_new.aspx,159,0,0
1737477901115,128,-31,200,OK,Thread Group 1-9,text,true,,2562,774,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/logo_WF_vertical_Login.svg,128,0,0
1737477901243,151,-29,200,OK,Thread Group 1-9,text,true,,22569,739,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Regular.woff2,135,0,0
1737477901185,310,-8,200,OK,Thread Group 1-10,text,true,,4865,1482,2,2,https://betamg.ghtcorptest.com/(S(zueguiulv4hagolinjsyjr5j))/Default_new.aspx,135,0,0
1737477901185,135,-8-0,302,Found,Thread Group 1-10,text,true,,394,741,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Default_new.aspx,135,0,0
1737477901320,175,-8-1,200,OK,Thread Group 1-10,text,true,,4471,741,2,2,https://betamg.ghtcorptest.com/(S(zueguiulv4hagolinjsyjr5j))/Default_new.aspx,172,0,0
1737477901395,168,-32,200,OK,Thread Group 1-9,text,true,,21405,736,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,138,0,0
1737477901495,136,-23,200,OK,Thread Group 1-10,text,true,,6361,723,2,2,https://betamg.ghtcorptest.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKEbM4CcK6YN3Y2s8CE2ULgcbSVqC31bHjEP2L8DSSlh_QTlUQ2&t=638562564440000000,136,0,0
1737477901563,141,-33,200,OK,Thread Group 1-9,text,true,,22545,740,2,2,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,136,0,0
1737477899820,1880,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-9,,true,,94625,9628,2,2,null,1518,4,0
1737477901631,135,-24,200,OK,Thread Group 1-10,text,true,,1331,723,1,1,https://betamg.ghtcorptest.com/WebResource.axd?d=JoBkLzP19aTuxbWOhHobYuyzGPf4rnk4f6YwXlmKuiSf5lZ1EMgz7TQqHJ6d30qXGFXUZg2&t=638562564440000000,135,0,0
1737477901766,123,-26,200,OK,Thread Group 1-10,text,true,,2092,760,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/password.svg,123,0,0
1737477901890,126,-28,200,OK,Thread Group 1-10,text,true,,3129,757,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/byght.svg,126,0,0
1737477902016,139,-27,200,OK,Thread Group 1-10,text,true,,2896,758,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/person.svg,139,0,0
1737477902155,127,-31,200,OK,Thread Group 1-10,text,true,,2562,774,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Images/NewLoginImages/logo_WF_vertical_Login.svg,127,0,0
1737477902282,138,-29,200,OK,Thread Group 1-10,text,true,,22569,739,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Regular.woff2,130,0,0
1737477902420,152,-32,200,OK,Thread Group 1-10,text,true,,21405,736,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Bold.woff2,135,0,0
1737477902572,133,-33,200,OK,Thread Group 1-10,text,true,,22545,740,1,1,https://betamg.ghtcorptest.com/(S(byjrclzz31h2swfb25prkbe1))/Fonts/Titillium/Titillium-Semibold.woff2,119,0,0
1737477900891,1811,,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-10,,true,,94624,9628,1,1,null,1438,5,0
